-0.2600	-0.0200	-1.3260	1.3514
-1.1000	0.5600	-0.8195	1.4816
-0.6200	0.0900	-0.9520	1.1397
-0.1100	1.2200	-0.1890	1.2394
-1.2800	-0.3800	-0.5200	1.4329
-0.9800	0.2500	-0.8511	1.3219
-0.7300	-0.1700	-0.8139	1.1065
0.3400	-0.7100	-1.1901	1.4269
-0.4700	-1.0900	-0.8380	1.4530
-1.2800	0.3000	0.1601	1.3244
-0.4800	0.2600	-1.1471	1.2704
-0.5300	0.5100	-0.8244	1.1048
0.2600	-1.2000	0.4179	1.2970
0.1100	0.9100	-1.0442	1.3895
-0.5000	-0.5800	-1.1630	1.3925
-1.0200	-0.6400	-0.0510	1.2052
-0.3200	0.6000	-0.6633	0.9499
0.5800	-0.4100	-0.8560	1.1123
-0.4500	-0.3900	-0.9030	1.0817
0.0900	0.0800	-1.3582	1.3636
-0.2200	0.5200	-0.9518	1.1067
-1.1300	-0.2400	-0.3830	1.2170
0.5000	0.8300	-1.0130	1.4018
0.2700	-0.2500	-1.1348	1.1930
-0.5100	-1.0400	-0.5270	1.2726
0.1600	0.7700	-0.7880	1.1133
-0.8000	0.4400	-1.0870	1.4196
-0.0800	-1.2800	-0.4815	1.3699
0.3100	1.2000	-0.7058	1.4263
-0.6700	-0.6400	-0.8102	1.2308
1.1200	-1.0500	-0.6490	1.6668
-0.4900	1.0100	-0.5864	1.2665
-0.1400	-0.9100	-0.6980	1.1554
1.1500	0.0000	-0.5444	1.2723
-0.3700	0.4100	-1.0986	1.2296
0.3900	-0.1100	-1.2250	1.2903
1.2100	0.3400	-0.0365	1.2574
-0.2700	0.0000	-1.4682	1.4928
-0.3000	-0.8100	-1.1450	1.4343
-0.0800	-0.4900	-1.3880	1.4741
-0.4600	-0.4200	-0.8290	1.0369
-0.8500	-0.7000	-0.8010	1.3617
