# frame	R_proto	L_proto	RB_LB_dist
493	5	24	1.129854
493	7	14	1.473280
493	8	9	1.088468
493	10	23	1.331192
493	13	22	1.473937
493	15	18	1.250062
493	16	17	1.052707
493	20	21	1.170405
494	2	3	1.292208
494	5	24	1.213085
494	7	14	1.372074
494	8	9	1.504111
494	10	23	1.156979
494	13	22	1.435944
494	15	18	1.499356
494	16	17	1.478717
494	20	21	1.042839
495	2	3	1.458942
495	5	24	1.013230
495	7	14	1.263248
495	8	9	1.431906
495	10	23	1.391719
495	13	22	1.065231
495	15	18	1.388133
495	16	17	1.043835
495	20	21	1.376133
496	2	3	1.470459
496	5	24	1.163049
496	7	14	1.142586
496	8	9	1.505340
496	10	23	1.421357
496	13	22	1.151531
496	15	18	1.247195
496	16	17	1.233990
496	20	21	1.458999
497	2	3	1.476546
497	5	24	1.435381
497	7	14	1.090304
497	8	9	1.337643
497	10	23	1.228165
497	13	22	1.484159
497	15	18	1.409220
497	16	17	1.093782
497	20	21	1.462692
498	2	3	1.267251
498	5	24	1.204324
498	7	14	1.026110
498	8	9	1.379614
498	10	23	1.131821
498	13	22	1.262576
498	15	18	1.463809
498	16	17	1.301714
498	20	21	1.194417
499	2	3	1.356624
499	5	24	1.186114
499	7	14	1.501892
499	8	9	1.421417
499	10	23	1.112261
499	13	22	1.332532
499	15	18	1.141460
499	16	17	1.348111
499	20	21	1.345337
