# frame  R_idx  L_idx   Re    Re2
341 2 3 15.848885 251.187149
341 5 24 16.064036 258.053249
341 7 14 15.876280 252.056276
341 8 9 16.264379 264.530021
341 10 23 15.933775 253.885181
341 12 13 16.697217 278.797049
341 16 17 16.168980 261.435909
341 18 19 15.917883 253.378989
341 20 21 15.734420 247.571969
341 26 27 15.328554 234.964569
341 28 29 16.012030 256.385097
342 0 1 16.042902 257.374697
342 2 3 15.863104 251.638061
342 5 24 15.640589 244.628009
342 7 14 16.072942 258.339476
342 8 9 16.217125 262.995140
342 10 23 16.026315 256.842776
342 12 13 16.280879 265.067024
342 16 17 16.244210 263.874356
342 18 19 15.726196 247.313241
342 20 21 16.310581 266.035065
342 26 27 16.146872 260.721482
342 28 29 16.037480 257.200760
343 0 1 16.135420 260.351768
343 2 3 16.405729 269.147936
343 5 24 16.130206 260.183556
343 7 14 15.658604 245.191869
343 8 9 15.904151 252.942006
343 10 23 15.818916 250.238100
343 12 13 15.946786 254.299976
343 16 17 16.210517 262.780869
343 18 19 16.199006 262.407796
343 20 21 16.075790 258.431025
343 26 27 15.698758 246.451014
343 28 29 16.123045 259.952585
344 0 1 15.885917 252.362365
344 2 3 16.205010 262.602356
344 5 24 16.500756 272.274941
344 7 14 16.034939 257.119284
344 8 9 16.378971 268.270706
344 10 23 16.292214 265.436244
344 12 13 16.434144 270.081089
344 16 17 15.538449 241.443400
344 18 19 15.966434 254.927000
344 20 21 15.808221 249.899866
344 26 27 16.373358 268.086852
344 28 29 16.012365 256.395828
345 0 1 16.032146 257.029694
345 2 3 16.048983 257.569841
345 5 24 16.459146 270.903500
345 7 14 16.391969 268.696661
345 8 9 16.103135 259.310961
345 10 23 16.010303 256.329789
345 12 13 15.824158 250.403976
345 16 17 16.028862 256.924429
345 18 19 15.291538 233.831129
345 20 21 16.149319 260.800500
345 26 27 16.232249 263.485898
345 28 29 15.943211 254.185985
346 0 1 16.442560 270.357781
346 2 3 16.456803 270.826361
346 5 24 15.943821 254.205416
346 7 14 16.617378 276.137249
346 8 9 15.870022 251.857598
346 10 23 16.234221 263.549925
346 12 13 16.314961 266.177944
346 16 17 16.066858 258.143924
346 18 19 15.817945 250.207376
346 20 21 16.322276 266.416681
346 26 27 15.851285 251.263229
346 28 29 15.695786 246.357700
347 0 1 15.884234 252.308889
347 2 3 15.953721 254.521209
347 5 24 16.291431 265.410729
347 7 14 16.206411 262.647761
347 8 9 16.347850 267.252214
347 10 23 15.954977 254.561289
347 12 13 16.283699 265.158841
347 16 17 15.945428 254.256661
347 18 19 16.029155 256.933825
347 20 21 15.324315 234.834625
347 26 27 15.983400 255.469064
347 28 29 15.879158 252.147653
348 0 1 16.302653 265.776506
348 2 3 15.668217 245.493029
348 5 24 16.308758 265.975576
348 7 14 15.396043 237.038144
348 8 9 15.513847 240.679458
348 10 23 16.045095 257.445081
348 12 13 16.040259 257.289909
348 16 17 15.710667 246.825069
348 18 19 15.712615 246.886276
348 20 21 15.801712 249.694105
348 26 27 15.896116 252.686501
348 28 29 16.455367 270.779096
349 0 1 16.299023 265.658141
349 2 3 15.691226 246.214569
349 5 24 16.269335 264.691249
349 7 14 16.759776 280.890084
349 8 9 16.440019 270.274221
349 10 23 16.430615 269.965096
349 12 13 16.455145 270.771809
349 16 17 15.745428 247.918501
349 18 19 16.122027 259.919765
349 20 21 16.257736 264.313994
349 26 27 15.786200 249.204104
349 28 29 15.565854 242.295800
350 0 1 16.122177 259.924584
350 2 3 16.059387 257.903921
350 5 24 16.629198 276.530216
350 7 14 15.965435 254.895125
350 8 9 16.310353 266.027626
350 10 23 16.429044 269.913496
350 12 13 16.540663 273.593516
350 16 17 15.835664 250.768264
350 18 19 15.771606 248.743549
350 20 21 15.485943 239.814420
350 26 27 16.322296 266.417349
350 28 29 15.883792 252.294840
351 0 1 15.836126 250.782874
351 2 3 14.966814 224.005524
351 5 24 15.929602 253.752216
351 7 14 15.851041 251.255500
351 8 9 15.756204 248.257955
351 10 23 16.045249 257.450016
351 12 13 15.472719 239.405025
351 16 17 15.893838 252.614101
351 18 19 15.564514 242.254106
351 20 21 15.588903 243.013893
351 26 27 15.547818 241.734636
351 28 29 16.064862 258.079781
352 0 1 16.005604 256.179365
352 2 3 15.886542 252.382221
352 5 24 15.937909 254.016941
352 7 14 16.494099 272.055300
352 8 9 16.007439 256.238114
352 10 23 16.249749 264.054344
352 12 13 15.894468 252.634100
352 16 17 15.755831 248.246200
352 18 19 15.593320 243.151620
352 20 21 15.677839 245.794625
352 26 27 15.803809 249.760393
352 28 29 16.419629 269.604226
353 0 1 16.068324 258.191029
353 2 3 16.104359 259.350369
353 5 24 16.013412 256.429376
353 7 14 16.505840 272.442769
353 8 9 15.975499 255.216571
353 10 23 15.766644 248.587064
353 12 13 16.851409 283.970000
353 16 17 15.596706 243.257225
353 18 19 16.238570 263.691141
353 20 21 15.933975 253.891550
353 26 27 15.679302 245.840501
353 28 29 15.799560 249.626110
354 0 1 15.673818 245.668562
354 2 3 15.771297 248.733821
354 5 24 16.275853 264.903404
354 7 14 15.795709 249.504424
354 8 9 15.456412 238.900662
354 10 23 15.827279 250.502776
354 12 13 16.389438 268.613676
354 16 17 16.529363 273.219849
354 18 19 16.176932 261.693125
354 20 21 16.387152 268.538757
354 26 27 15.594052 243.174456
354 28 29 16.656339 277.433625
355 0 1 16.125202 260.022125
355 2 3 16.117368 259.769544
355 5 24 15.906292 253.010129
355 7 14 15.845198 251.070304
355 8 9 15.791065 249.357734
355 10 23 15.851595 251.273076
355 12 13 15.984175 255.493844
355 16 17 15.871626 251.908504
355 18 19 15.909664 253.117400
355 20 21 16.250012 264.062904
355 26 27 16.341494 267.044436
355 28 29 15.865604 251.717381
356 0 1 15.948473 254.353796
356 2 3 16.023698 256.758901
356 5 24 16.140942 260.530000
356 7 14 15.825821 250.456596
356 8 9 15.135397 229.080242
356 10 23 15.904143 252.941764
356 12 13 16.255852 264.252716
356 16 17 16.115990 259.725124
356 18 19 16.298016 265.625325
356 20 21 16.434571 270.095117
356 26 27 16.057222 257.834392
356 28 29 16.005634 256.180326
357 0 1 16.312837 266.108666
357 2 3 16.350771 267.347700
357 5 24 16.353758 267.445400
357 7 14 16.289500 265.347800
357 8 9 15.730741 247.456209
357 10 23 16.067633 258.168824
357 12 13 16.085618 258.747116
357 16 17 15.316367 234.591101
357 18 19 15.635986 244.484069
357 20 21 15.806184 249.835460
357 26 27 16.061147 257.960453
357 28 29 16.236541 263.625269
358 0 1 16.264935 264.548105
358 2 3 16.267881 264.643956
358 5 24 16.227999 263.347936
358 7 14 16.099476 259.193125
358 8 9 15.555645 241.978085
358 10 23 15.528528 241.135181
358 12 13 16.003613 256.115636
358 16 17 16.345876 267.187661
358 18 19 15.675639 245.725649
358 20 21 15.822025 250.336472
358 26 27 16.441364 270.318453
358 28 29 15.541869 241.549701
359 0 1 16.392510 268.714369
359 2 3 15.529537 241.166521
359 5 24 15.919247 253.422424
359 7 14 16.043011 257.378216
359 8 9 16.355428 267.500009
359 10 23 15.365661 236.103541
359 12 13 16.132396 260.254216
359 16 17 16.179667 261.781624
359 18 19 16.196803 262.336441
359 20 21 15.670786 245.573528
359 26 27 15.833008 250.684145
359 28 29 15.722476 247.196262
360 0 1 15.816418 250.159092
360 2 3 16.221224 263.128100
360 5 24 16.205812 262.628349
360 7 14 16.027002 256.864781
360 8 9 15.868918 251.822550
360 10 23 16.081461 258.613400
360 12 13 15.558475 242.066141
360 16 17 16.191372 262.160521
360 18 19 15.106063 228.193141
360 20 21 16.003272 256.104728
360 26 27 15.979923 255.357929
360 28 29 16.096385 259.093625
361 0 1 15.988385 255.628445
361 2 3 16.046770 257.498829
361 5 24 16.723806 279.685700
361 7 14 16.219333 263.066761
361 8 9 16.029070 256.931093
361 10 23 16.093677 259.006444
361 12 13 15.925561 253.623501
361 16 17 15.942150 254.152136
361 18 19 15.961034 254.754600
361 20 21 16.380792 268.330354
361 26 27 15.731956 247.494429
361 28 29 15.969565 255.026994
362 0 1 16.126173 260.053460
362 2 3 16.774078 281.369681
362 5 24 16.120839 259.881444
362 7 14 15.473249 239.421425
362 8 9 16.293194 265.468169
362 10 23 15.978966 255.327369
362 12 13 16.374439 268.122261
362 16 17 16.457123 270.836900
362 18 19 16.283471 265.151425
362 20 21 16.059831 257.918173
362 26 27 15.937922 254.017373
362 28 29 15.776697 248.904158
363 0 1 16.218206 263.030197
363 2 3 16.311837 266.076041
363 5 24 16.290983 265.396136
363 7 14 15.368029 236.176325
363 8 9 16.067044 258.149918
363 10 23 15.695424 246.346344
363 12 13 16.445127 270.442200
363 16 17 16.182560 261.875241
363 18 19 15.876770 252.071825
363 20 21 16.390598 268.651693
363 26 27 15.855298 251.390484
363 28 29 16.045026 257.442849
364 0 1 16.090190 258.894222
364 2 3 16.261242 264.428000
364 5 24 16.090081 258.890721
364 7 14 15.973282 255.145749
364 8 9 16.211901 262.825736
364 10 23 15.816508 250.161941
364 12 13 16.079426 258.547949
364 16 17 15.444521 238.533216
364 18 19 16.025409 256.813725
364 20 21 16.644916 277.053226
364 26 27 16.442822 270.366392
364 28 29 16.140342 260.510645
365 0 1 16.381392 268.350017
365 2 3 16.341181 267.034200
365 5 24 15.993948 255.806361
365 7 14 16.138970 260.466349
365 8 9 16.249775 264.055202
365 10 23 16.328454 266.618420
365 12 13 16.112094 259.599581
365 16 17 15.931124 253.800725
365 18 19 15.676106 245.740309
365 20 21 16.581165 274.935042
365 26 27 16.046782 257.499220
365 28 29 16.148030 260.758873
366 0 1 15.529891 241.177525
366 2 3 16.387325 268.544424
366 5 24 16.427733 269.870425
366 7 14 15.572383 242.499101
366 8 9 16.029521 256.945553
366 10 23 16.027964 256.895640
366 12 13 16.250767 264.087425
366 16 17 15.994089 255.810869
366 18 19 16.108388 259.480164
366 20 21 15.501044 240.282353
366 26 27 15.883714 252.292368
366 28 29 15.985400 255.533013
367 0 1 16.267618 264.635381
367 2 3 15.643083 244.706056
367 5 24 15.742394 247.822976
367 7 14 16.247044 263.966449
367 8 9 15.812844 250.046036
367 10 23 16.356126 267.522854
367 12 13 16.041742 257.337496
367 16 17 15.230036 231.954001
367 18 19 16.215436 262.940361
367 20 21 16.276074 264.910581
367 26 27 16.094067 259.018980
367 28 29 15.900959 252.840500
368 0 1 16.174317 261.608545
368 2 3 16.278579 264.992125
368 5 24 15.926768 253.661924
368 7 14 16.360675 267.671684
368 8 9 16.537077 273.474920
368 10 23 16.622029 276.291861
368 12 13 15.934306 253.902121
368 16 17 15.664400 245.373441
368 18 19 16.257764 264.314904
368 20 21 16.391167 268.670362
368 26 27 15.678033 245.800717
368 28 29 15.586049 242.924916
369 0 1 16.616420 276.105425
369 2 3 15.984856 255.515636
369 5 24 15.935728 253.947416
369 7 14 16.145106 260.664449
369 8 9 16.027928 256.894485
369 10 23 16.315867 266.207513
369 12 13 15.824450 250.413229
369 16 17 15.726468 247.321781
369 18 19 16.087621 258.811556
369 20 21 16.011707 256.374761
369 26 27 15.419277 237.754088
369 28 29 15.854156 251.354250
370 0 1 15.955580 254.580533
370 2 3 16.280982 265.070369
370 5 24 16.089944 258.886289
370 8 9 16.187863 262.046893
370 10 23 16.306414 265.899141
370 12 13 15.361534 235.976725
370 16 17 15.957546 254.643281
370 18 19 16.106887 259.431800
370 20 21 15.584667 242.881861
370 26 27 15.719468 247.101689
370 28 29 15.933886 253.888725
371 0 1 15.621734 244.038569
371 2 3 16.306680 265.907816
371 5 24 16.475303 271.435625
371 8 9 15.863789 251.659802
371 10 23 16.030733 256.984409
371 12 13 15.804155 249.771321
371 16 17 15.320632 234.721764
371 18 19 16.226144 263.287764
371 20 21 16.049054 257.572120
371 26 27 15.734989 247.589876
371 28 29 16.168037 261.405425
372 0 1 16.506540 272.465848
372 2 3 16.409525 269.272525
372 5 24 15.897110 252.718121
372 8 9 16.293169 265.467349
372 10 23 15.688090 246.116176
372 12 13 16.694698 278.712941
372 16 17 16.222329 263.163944
372 18 19 16.464891 271.092641
372 20 21 15.623824 244.103861
372 26 27 15.518814 240.833576
372 28 29 16.247662 263.986530
373 0 1 15.984172 255.493757
373 2 3 16.232834 263.504889
373 5 24 15.853761 251.341736
373 8 9 16.113700 259.651325
373 10 23 15.827749 250.517636
373 12 13 15.563911 242.235336
373 16 17 15.455647 238.877025
373 18 19 15.785742 249.189656
373 20 21 16.500858 272.278311
373 26 27 15.908694 253.086536
373 28 29 16.322917 266.437609
374 0 1 15.996341 255.882932
374 2 3 15.851615 251.273696
374 5 24 16.310761 266.040921
374 8 9 15.430367 238.096214
374 10 23 15.737561 247.670836
374 12 13 16.025557 256.818489
374 16 17 15.961560 254.771384
374 18 19 16.055622 257.782989
374 20 21 16.000140 256.004482
374 26 27 15.460692 239.032989
374 28 29 15.750373 248.074253
375 0 1 16.352432 267.402041
375 2 3 16.022859 256.732021
375 5 24 15.770495 248.708509
375 7 14 16.659331 277.533325
375 8 9 16.095376 259.061128
375 10 23 15.631078 244.330600
375 12 13 15.563606 242.225844
375 16 17 15.888101 252.431756
375 18 19 16.107737 259.459200
375 20 21 15.786657 249.218553
375 26 27 16.449299 270.579428
375 28 29 15.572549 242.504270
376 0 1 15.946636 254.295189
376 2 3 15.371372 236.279064
376 5 24 16.242576 263.821289
376 7 14 16.239732 263.728909
376 8 9 15.775689 248.872370
376 10 23 15.742034 247.811636
376 12 13 15.720232 247.125704
376 16 17 16.426452 269.828325
376 18 19 16.311767 266.073737
376 20 21 15.891473 252.538900
376 26 27 15.894972 252.650120
376 28 29 15.942311 254.157281
377 0 1 16.005172 256.165521
377 2 3 15.724987 247.275209
377 5 24 16.551812 273.962464
377 7 14 15.616926 243.888364
377 8 9 15.952763 254.490661
377 10 23 16.319480 266.325429
377 12 13 16.718302 279.501621
377 16 17 15.703442 246.598096
377 18 19 15.693594 246.288900
377 20 21 15.492073 240.004325
377 26 27 15.827255 250.501986
377 28 29 16.211170 262.802042
378 0 1 15.759874 248.373630
378 2 3 15.680126 245.866341
378 5 24 15.716832 247.018801
378 7 14 15.674879 245.701816
378 8 9 16.125522 260.032473
378 10 23 15.699854 246.485429
378 12 13 15.972869 255.132556
378 16 17 16.571649 274.619541
378 18 19 16.319161 266.315030
378 20 21 15.795164 249.487208
378 26 27 15.909347 253.107309
378 28 29 16.120721 259.877649
379 0 1 15.783088 249.105873
379 2 3 16.289303 265.341400
379 5 24 15.702907 246.581300
379 7 14 15.809927 249.953800
379 8 9 16.276246 264.916183
379 10 23 16.292084 265.432009
379 12 13 15.900584 252.828561
379 16 17 16.427316 269.856696
379 18 19 15.782415 249.084625
379 20 21 16.261487 264.435953
379 26 27 15.676876 245.764456
379 28 29 16.103331 259.317269
380 0 1 15.686020 246.051234
380 2 3 16.228926 263.378029
380 5 24 16.238726 263.696224
380 7 14 15.997407 255.917025
380 8 9 15.216384 231.538334
380 10 23 16.216337 262.969581
380 12 13 15.848494 251.174756
380 16 17 16.235647 263.596241
380 18 19 15.951345 254.445400
380 20 21 15.978461 255.311220
380 26 27 16.183604 261.909040
380 28 29 16.151177 260.860514
381 0 1 16.437736 270.199181
381 2 3 15.887457 252.411296
381 5 24 16.320874 266.370941
381 7 14 15.612412 243.747396
381 8 9 15.385473 236.712794
381 10 23 15.889985 252.491609
381 12 13 15.983339 255.467141
381 16 17 15.794160 249.455500
381 18 19 16.200254 262.448225
381 20 21 15.904051 252.938840
381 26 27 16.109984 259.531572
381 28 29 15.902119 252.877400
382 0 1 15.730779 247.457405
382 2 3 15.851782 251.279001
382 5 24 16.115395 259.705956
382 7 14 16.027869 256.892600
382 8 9 15.516084 240.748849
382 10 23 16.222401 263.166284
382 12 13 16.089049 258.857504
382 16 17 16.403332 269.069289
382 18 19 16.330198 266.675376
382 20 21 15.414379 237.603085
382 26 27 15.774196 248.825269
382 28 29 15.900728 252.833157
383 0 1 16.006363 256.203668
383 2 3 15.845485 251.079384
383 5 24 15.764473 248.518596
383 7 14 16.378389 268.251621
383 8 9 15.938034 254.020916
383 10 23 16.194725 262.269104
383 16 17 15.736951 247.651641
383 18 19 15.940493 254.099316
383 20 21 15.810196 249.962293
383 26 27 15.998423 255.949541
383 28 29 15.868310 251.803262
384 0 1 15.373111 236.332542
384 2 3 16.159117 261.117061
384 5 24 15.395701 237.027596
384 7 14 15.995424 255.853601
384 8 9 16.073216 258.348267
384 10 23 16.143472 260.611700
384 13 22 16.181454 261.839441
384 16 17 16.165792 261.332841
384 18 19 15.899442 252.792264
384 20 21 16.203060 262.539140
384 26 27 16.530326 273.251684
384 28 29 16.230270 263.421658
385 0 1 15.762211 248.447297
385 2 3 15.694722 246.324296
385 5 24 15.748166 248.004721
385 7 14 15.878023 252.111601
385 8 9 16.285575 265.219961
385 10 23 15.929086 253.735769
385 13 22 16.202099 262.508025
385 16 17 16.000601 256.019225
385 18 19 16.131656 260.230334
385 20 21 16.094955 259.047561
385 26 27 15.639331 244.588664
385 28 29 15.711418 246.848641
386 0 1 15.459472 238.995274
386 2 3 15.744219 247.880436
386 5 24 16.178277 261.736656
386 7 14 15.842525 250.985601
386 8 9 16.289730 265.355313
386 10 23 16.237329 263.650869
386 13 22 16.087636 258.812021
386 16 17 15.688017 246.113889
386 18 19 15.936322 253.966365
386 20 21 16.125433 260.029577
386 26 27 15.764867 248.531024
386 28 29 15.732046 247.497278
387 0 1 15.643992 244.734485
387 2 3 15.659674 245.225389
387 5 24 15.841045 250.938696
387 7 14 15.539142 241.464925
387 8 9 15.956546 254.611373
387 10 23 16.669912 277.885976
387 13 22 15.863031 251.635756
387 16 17 15.806459 249.844161
387 18 19 16.064739 258.075842
387 20 21 16.239330 263.715825
387 26 27 15.931718 253.819629
387 28 29 15.772539 248.772989
388 0 1 15.968529 254.993913
388 2 3 15.799544 249.625589
388 5 24 15.686149 246.055269
388 7 14 14.941973 223.262564
388 8 9 16.215685 262.948452
388 10 23 16.113758 259.653204
388 13 22 16.384876 268.464149
388 16 17 15.341919 235.374489
388 18 19 15.872362 251.931886
388 20 21 16.022641 256.725014
388 26 27 15.957745 254.649621
388 28 29 16.206312 262.644549
389 0 1 15.620816 244.009896
389 2 3 16.080195 258.572684
389 5 24 16.004902 256.156884
389 7 14 15.460644 239.031524
389 8 9 15.247334 232.481181
389 10 23 16.298074 265.627209
389 13 22 15.606607 243.566176
389 16 17 15.635205 244.459624
389 18 19 15.681903 245.922089
389 20 21 15.849850 251.217741
389 26 27 16.095997 259.081104
389 28 29 16.295528 265.544219
390 0 1 15.675146 245.710205
390 2 3 16.143265 260.605004
390 5 24 15.873444 251.966216
390 7 14 16.069987 258.244484
390 8 9 16.213769 262.886296
390 10 23 16.405829 269.151221
390 13 22 15.317179 234.615981
390 16 17 15.594059 243.174681
390 18 19 15.439369 238.374100
390 20 21 16.203527 262.554292
390 26 27 16.144372 260.640761
390 28 29 15.864068 251.668644
391 0 1 15.618017 243.922466
391 2 3 16.209762 262.756400
391 5 24 15.817037 250.178669
391 7 14 15.380198 236.550500
391 8 9 15.806808 249.855192
391 10 23 16.192910 262.210325
391 13 22 15.702957 246.582856
391 16 17 16.295748 265.551404
391 18 19 15.696523 246.380841
391 20 21 15.486898 239.844005
391 26 27 15.461587 239.060681
391 28 29 15.923929 253.571500
392 0 1 15.885869 252.360830
392 2 3 15.950197 254.408784
392 5 24 15.729528 247.418064
392 7 14 16.505030 272.416016
392 8 9 16.017524 256.561067
392 10 23 16.037782 257.210456
392 13 22 16.309007 265.983700
392 16 17 16.225573 263.269209
392 18 19 16.196568 262.328800
392 20 21 15.534207 241.311581
392 26 27 16.110311 259.542117
392 28 29 16.279917 265.035686
393 0 1 15.605577 243.534048
393 2 3 16.131157 260.214224
393 5 24 15.943951 254.209589
393 7 14 15.824140 250.403400
393 8 9 16.108392 259.480305
393 10 23 16.585929 275.093029
393 13 22 16.182339 261.868100
393 16 17 15.832493 250.667825
393 18 19 15.737365 247.664661
393 20 21 16.102075 259.276806
393 26 27 16.384408 268.448829
393 28 29 15.970620 255.060689
394 0 1 15.826146 250.466888
394 2 3 16.733807 280.020296
394 5 24 16.100125 259.214025
394 7 14 15.761394 248.421529
394 8 9 15.938662 254.040933
394 10 23 16.321907 266.404641
394 13 22 16.166553 261.357421
394 16 17 15.613353 243.776804
394 18 19 15.749788 248.055825
394 20 21 16.351973 267.387005
394 26 27 16.368696 267.934196
394 28 29 16.064194 258.058340
395 0 1 16.116326 259.735956
395 2 3 16.468740 271.219400
395 5 24 15.887876 252.424616
395 7 14 16.298724 265.648404
395 8 9 16.331365 266.713491
395 10 23 16.460625 270.952184
395 13 22 15.958325 254.668125
395 16 17 15.994694 255.830249
395 18 19 14.999397 224.981900
395 20 21 15.828608 250.544840
395 26 27 15.996494 255.887829
395 28 29 15.562501 242.191435
396 0 1 15.921684 253.500018
396 2 3 16.079735 258.557876
396 5 24 15.772647 248.776389
396 7 14 15.499004 240.219125
396 8 9 16.367216 267.885746
396 10 23 15.688255 246.121356
396 13 22 15.883283 252.278676
396 16 17 15.735744 247.613624
396 18 19 15.934893 253.920829
396 20 21 16.172484 261.549237
396 26 27 15.865287 251.707325
396 28 29 15.729003 247.401522
397 0 1 16.296826 265.586525
397 2 3 16.395304 268.805981
397 5 24 16.082434 258.644696
397 7 14 15.709559 246.790249
397 8 9 15.994225 255.815241
397 10 23 16.214086 262.896600
397 13 22 16.418305 269.560724
397 16 17 15.603935 243.482789
397 18 19 16.142548 260.581864
397 20 21 16.272745 264.802225
397 26 27 15.890900 252.520696
397 28 29 16.115874 259.721409
398 0 1 15.511333 240.601457
398 2 3 15.576511 242.627701
398 5 24 15.759108 248.349496
398 7 14 16.360497 267.665869
398 8 9 16.128560 260.130449
398 10 23 16.179617 261.780016
398 13 22 16.019436 256.622344
398 16 17 15.904031 252.938216
398 18 19 15.814606 250.101769
398 20 21 15.612670 243.755466
398 26 27 15.764683 248.525217
398 28 29 16.223614 263.205654
399 0 1 16.209531 262.748885
399 2 3 15.899988 252.809604
399 5 24 16.063519 258.036644
399 7 14 15.606637 243.567124
399 8 9 16.261673 264.441997
399 10 23 15.964011 254.849636
399 13 22 15.619365 243.964564
399 16 17 15.721556 247.167321
399 18 19 15.659477 245.219229
399 20 21 15.899026 252.779042
399 26 27 15.813868 250.078422
399 28 29 16.311740 266.072856
400 0 1 15.628192 244.240376
400 2 3 15.492405 240.014625
400 5 24 16.106786 259.428564
400 7 14 15.372181 236.303956
400 8 9 15.916297 253.328509
400 10 23 16.177755 261.719761
400 13 22 16.283608 265.155889
400 16 17 15.322183 234.769284
400 18 19 15.880109 252.177869
400 20 21 16.253098 264.163205
400 26 27 16.388767 268.591670
400 28 29 15.753761 248.180974
401 0 1 15.657973 245.172125
401 2 3 16.115102 259.696501
401 5 24 15.538075 241.431764
401 7 14 15.544223 241.622864
401 8 9 15.345001 235.469060
401 10 23 16.284251 265.176824
401 13 22 15.839968 250.904600
401 16 17 15.819753 250.264600
401 18 19 15.604971 243.515124
401 20 21 16.179718 261.783261
401 26 27 16.182049 261.858720
401 28 29 16.243614 263.855000
402 0 1 15.611226 243.710389
402 2 3 15.650273 244.931044
402 5 24 16.375031 268.141625
402 7 14 15.846846 251.122536
402 8 9 15.768350 248.640848
402 10 23 16.293194 265.468181
402 13 22 16.192767 262.205700
402 16 17 15.980720 255.383421
402 18 19 15.751787 248.118800
402 26 27 16.180746 261.816530
402 28 29 15.939141 254.056226
403 0 1 16.070968 258.276024
403 2 3 15.262535 232.944984
403 5 24 16.316061 266.213836
403 7 14 15.619407 243.965864
403 8 9 16.099167 259.183178
403 10 23 16.027615 256.884437
403 13 22 15.924710 253.596404
403 16 17 15.703988 246.615229
403 18 19 15.927734 253.692701
403 20 21 16.391618 268.685133
403 26 27 15.912524 253.208420
403 28 29 16.068447 258.194985
404 0 1 16.109323 259.510284
404 2 3 16.015890 256.508744
404 5 24 15.998740 255.959669
404 7 14 16.127450 260.094644
404 8 9 16.215062 262.928225
404 10 23 15.863981 251.665905
404 13 22 16.279399 265.018829
404 16 17 16.616240 276.099416
404 18 19 16.017443 256.558476
404 20 21 15.880481 252.189684
404 26 27 16.388999 268.599301
404 28 29 16.119674 259.843892
405 0 1 16.333078 266.769425
405 2 3 16.074963 258.404424
405 5 24 15.897280 252.723500
405 7 14 15.951132 254.438624
405 8 9 16.074736 258.397131
405 10 23 16.299404 265.670580
405 13 22 16.786870 281.799000
405 16 17 15.724105 247.247489
405 18 19 15.625212 244.147244
405 20 21 15.807814 249.886970
405 26 27 16.313536 266.131458
405 28 29 15.909834 253.122825
406 0 1 16.118692 259.812225
406 2 3 16.140715 260.522681
406 5 24 16.026733 256.856169
406 7 14 15.502199 240.318164
406 8 9 15.676315 245.746853
406 10 23 15.810326 249.966400
406 13 22 16.205803 262.628056
406 16 17 15.906638 253.021144
406 18 19 16.102426 259.288116
406 20 21 15.721263 247.158126
406 26 27 16.347383 267.236936
406 28 29 16.367524 267.895856
407 0 1 16.034754 257.113329
407 2 3 16.087932 258.821544
407 5 24 16.098326 259.156100
407 7 14 15.754955 248.218621
407 8 9 16.422967 269.713857
407 10 23 15.837232 250.817905
407 13 22 15.612835 243.760616
407 16 17 15.831170 250.625944
407 18 19 15.772781 248.780621
407 20 21 15.898535 252.763413
407 26 27 15.662445 245.312194
407 28 29 16.554752 274.059810
408 0 1 16.049721 257.593544
408 2 3 15.809472 249.939396
408 5 24 16.321409 266.388400
408 7 14 16.037126 257.189400
408 8 9 16.150780 260.847684
408 10 23 16.172982 261.565357
408 13 22 16.465357 271.107977
408 16 17 16.317085 266.247269
408 18 19 15.673898 245.671089
408 20 21 15.869363 251.836684
408 26 27 16.058594 257.878440
408 28 29 16.092275 258.961300
409 0 1 16.348689 267.279624
409 2 3 15.670735 245.571924
409 5 24 15.446356 238.589900
409 7 14 15.887747 252.420489
409 8 9 16.224154 263.223185
409 10 23 15.665546 245.409336
409 13 22 15.996491 255.887713
409 16 17 15.971619 255.092600
409 18 19 15.549972 241.801624
409 20 21 16.073755 258.365594
409 26 27 15.692639 246.258932
409 28 29 16.237150 263.645042
410 0 1 16.595811 275.420936
410 2 3 16.233367 263.522196
410 5 24 15.673430 245.656409
410 7 14 16.478104 271.527901
410 8 9 15.506956 240.465673
410 10 23 16.169948 261.467216
410 13 22 16.193758 262.237813
410 16 17 16.103873 259.334741
410 18 19 16.267072 264.617621
410 20 21 16.555850 274.096178
410 26 27 15.571012 242.456429
410 28 29 15.560902 242.141677
411 0 1 16.362243 267.722981
411 2 3 15.304113 234.215884
411 5 24 15.878528 252.127649
411 7 14 16.256553 264.275501
411 8 9 16.132273 260.250247
411 10 23 15.604621 243.504209
411 13 22 15.743915 247.870856
411 16 17 15.877751 252.102969
411 18 19 15.840180 250.911300
411 20 21 16.393660 268.752101
411 26 27 15.940856 254.110890
411 28 29 16.334284 266.808820
412 0 1 16.065823 258.110681
412 2 3 15.354122 235.749076
412 5 24 16.391025 268.665696
412 7 14 16.025683 256.822500
412 8 9 16.031230 257.000341
412 10 23 15.629320 244.275649
412 13 22 15.511297 240.600341
412 16 17 15.915970 253.318100
412 18 19 15.899875 252.806025
412 20 21 15.841221 250.944296
412 26 27 15.774681 248.840568
412 28 29 15.431388 238.127725
413 0 1 15.724611 247.263400
413 2 3 15.160008 229.825829
413 5 24 16.177052 261.697021
413 7 14 16.563623 274.353604
413 8 9 15.911720 253.182820
413 10 23 16.256698 264.280236
413 13 22 15.966682 254.934920
413 16 17 16.396723 268.852541
413 18 19 15.818601 250.228125
413 20 21 15.703549 246.601440
413 26 27 15.800413 249.653040
413 28 29 15.736829 247.647789
414 0 1 16.044470 257.425025
414 2 3 15.537226 241.405384
414 5 24 16.177575 261.713929
414 7 14 16.540995 273.604525
414 8 9 16.041933 257.343610
